iter	Passed	Remaining
470	2036	41194
471	2039	41165
472	2042	41147
473	2046	41120
474	2049	41107
475	2053	41079
476	2056	41053
477	2059	41033
478	2062	41004
479	2066	40986
480	2069	40962
481	2073	40936
482	2076	40905
483	2079	40879
484	2082	40857
485	2085	40828
486	2089	40810
487	2092	40785
488	2095	40762
489	2100	40758
490	2103	40732
491	2107	40735
492	2111	40714
493	2116	40720
494	2119	40698
495	2123	40689
496	2126	40667
497	2131	40663
498	2134	40642
499	2139	40644
500	2142	40624
501	2146	40617
502	2149	40592
503	2153	40580
504	2157	40562
505	2161	40550
506	2165	40542
507	2169	40532
508	2172	40516
509	2176	40498
510	2180	40487
511	2183	40468
512	2188	40467
513	2191	40447
514	2195	40435
515	2199	40420
516	2203	40414
517	2206	40393
518	2210	40386
519	2213	40360
520	2218	40354
521	2221	40333
522	2225	40328
523	2228	40303
524	2233	40304
525	2236	40280
526	2240	40272
527	2243	40255
528	2250	40283
529	2254	40282
530	2259	40288
531	2262	40272
532	2266	40264
533	2270	40249
534	2274	40244
535	2278	40223
536	2282	40218
537	2285	40199
538	2290	40205
539	2294	40187
540	2298	40182
541	2301	40162
542	2306	40162
543	2309	40141
544	2313	40137
545	2316	40118
546	2321	40121
547	2326	40122
548	2330	40125
549	2334	40107
550	2338	40093
551	2341	40078
552	2345	40071
553	2349	40052
554	2352	40033
555	2355	40009
556	2358	39985
557	2361	39961
558	2365	39942
559	2368	39920
560	2371	39898
561	2374	39877
562	2377	39855
563	2380	39834
564	2384	39812
565	2387	39789
566	2390	39766
567	2393	39742
568	2396	39722
569	2399	39703
570	2403	39685
571	2406	39667
572	2409	39648
573	2413	39629
574	2416	39608
575	2419	39588
576	2422	39568
577	2426	39546
578	2429	39526
579	2432	39507
580	2435	39487
581	2439	39468
582	2442	39448
583	2446	39442
584	2449	39424
585	2453	39408
586	2456	39391
587	2460	39377
588	2463	39362
589	2467	39348
590	2470	39329
591	2473	39307
592	2476	39288
593	2479	39268
594	2483	39250
595	2486	39231
596	2489	39213
597	2492	39194
598	2496	39176
599	2499	39160
600	2502	39144
601	2506	39125
602	2509	39107
603	2512	39090
604	2516	39076
605	2519	39056
606	2522	39039
607	2526	39021
608	2529	39004
609	2532	38986
610	2535	38966
611	2538	38946
612	2542	38929
613	2545	38912
614	2548	38897
615	2552	38879
616	2555	38859
617	2558	38842
618	2561	38825
619	2565	38811
620	2568	38794
621	2571	38777
622	2575	38759
623	2578	38740
624	2581	38722
625	2584	38702
626	2587	38683
627	2590	38663
628	2593	38640
629	2596	38622
630	2599	38603
631	2603	38585
632	2606	38565
633	2609	38547
634	2612	38524
635	2615	38506
636	2618	38490
637	2621	38473
638	2625	38458
639	2628	38444
640	2631	38428
641	2635	38412
642	2638	38398
643	2641	38379
644	2644	38361
645	2648	38347
646	2651	38328
647	2654	38312
648	2657	38297
649	2661	38279
650	2664	38264
651	2667	38248
652	2670	38229
653	2674	38215
654	2677	38201
655	2681	38194
656	2685	38195
657	2691	38211
658	2696	38223
659	2703	38257
660	2709	38284
661	2718	38340
662	2724	38374
663	2729	38376
664	2732	38364
665	2737	38365
666	2741	38355
667	2745	38358
668	2749	38347
669	2753	38347
670	2757	38335
671	2761	38334
672	2765	38320
673	2769	38324
674	2772	38307
675	2777	38309
676	2780	38291
677	2785	38301
678	2788	38285
679	2792	38276
680	2796	38263
681	2800	38264
682	2803	38245
683	2808	38245
684	2811	38232
685	2816	38243
686	2821	38249
687	2826	38254
688	2830	38251
689	2834	38248
690	2838	38240
691	2843	38246
692	2850	38287
693	2857	38311
694	2861	38304
695	2865	38305
696	2868	38289
697	2872	38282
698	2876	38274
699	2881	38276
700	2884	38267
701	2888	38260
702	2892	38251
703	2896	38245
704	2899	38231
705	2903	38224
706	2906	38208
707	2911	38214
708	2915	38202
709	2919	38201
710	2923	38188
711	2927	38190
712	2930	38173
713	2934	38160
714	2937	38143
715	2940	38131
716	2944	38116
717	2947	38102
718	2950	38085
719	2953	38069
720	2957	38058
721	2960	38042
722	2963	38029
723	2967	38014
724	2970	38000
725	2973	37982
726	2976	37966
727	2980	37956
728	2983	37942
729	2986	37928
730	2990	37913
731	2993	37895
732	2996	37879
733	2999	37863
734	3002	37849
735	3005	37835
736	3009	37822
737	3012	37805
738	3015	37789
739	3018	37774
740	3021	37760
741	3024	37742
742	3028	37728
743	3031	37712
744	3034	37698
745	3037	37685
746	3041	37671
747	3044	37654
748	3047	37639
749	3050	37625
750	3053	37607
751	3056	37591
752	3059	37576
753	3063	37561
754	3066	37546
755	3069	37530
756	3072	37515
757	3075	37502
758	3079	37488
759	3082	37475
760	3085	37460
761	3089	37454
762	3092	37439
763	3095	37423
764	3099	37413
765	3102	37399
766	3106	37391
767	3109	37377
768	3112	37363
769	3115	37349
770	3118	37334
771	3122	37320
772	3125	37308
773	3128	37295
774	3132	37282
775	3135	37268
776	3138	37254
777	3141	37241
778	3145	37231
779	3149	37225
780	3152	37213
781	3155	37202
782	3159	37189
783	3162	37177
784	3165	37164
785	3169	37156
786	3173	37145
787	3176	37131
788	3179	37119
789	3182	37105
790	3187	37104
791	3190	37090
792	3194	37086
793	3197	37071
794	3200	37060
795	3204	37052
796	3207	37039
797	3211	37032
798	3214	37017
799	3217	37006
800	3221	36997
801	3224	36985
802	3228	36973
803	3231	36960
804	3234	36948
805	3237	36935
806	3242	36936
807	3245	36923
808	3249	36916
809	3252	36905
810	3256	36894
811	3259	36878
812	3262	36865
813	3266	36864
814	3270	36856
815	3274	36855
816	3277	36842
817	3281	36830
818	3284	36816
819	3288	36810
820	3291	36797
821	3294	36785
822	3298	36783
823	3302	36777
824	3307	36779
825	3312	36786
826	3315	36779
827	3319	36776
828	3323	36764
829	3327	36760
830	3330	36752
831	3334	36748
832	3339	36745
833	3342	36739
834	3346	36734
835	3350	36727
836	3354	36723
837	3357	36712
838	3361	36708
839	3365	36695
840	3369	36693
841	3372	36680
842	3376	36680
843	3379	36666
844	3384	36670
845	3388	36663
846	3393	36666
847	3396	36655
848	3400	36657
849	3404	36643
850	3408	36643
851	3411	36632
852	3415	36630
853	3419	36620
854	3424	36624
855	3427	36609
856	3430	36602
857	3434	36593
858	3437	36584
859	3441	36571
860	3444	36561
861	3448	36555
862	3451	36546
863	3455	36535
864	3458	36519
865	3461	36510
866	3465	36504
867	3469	36498
868	3472	36489
869	3475	36477
870	3479	36465
871	3482	36454
872	3485	36442
873	3488	36428
874	3491	36414
875	3494	36400
876	3497	36386
877	3501	36375
878	3504	36362
879	3507	36353
880	3510	36340
881	3514	36330
882	3517	36319
883	3520	36306
884	3524	36296
885	3527	36291
886	3531	36287
887	3535	36275
888	3538	36264
889	3541	36252
890	3544	36238
891	3547	36227
892	3551	36214
893	3554	36204
894	3557	36192
895	3560	36180
896	3563	36167
897	3566	36153
898	3569	36139
899	3572	36126
900	3576	36114
901	3579	36103
902	3582	36089
903	3585	36078
904	3588	36066
905	3591	36054
906	3595	36043
907	3598	36031
908	3601	36018
909	3604	36005
910	3607	35994
911	3611	35983
912	3614	35972
913	3617	35963
914	3620	35951
915	3624	35940
916	3627	35929
917	3630	35919
918	3633	35907
919	3637	35898
920	3640	35888
921	3643	35876
922	3647	35865
923	3650	35855
924	3653	35843
925	3656	35832
926	3659	35821
927	3663	35809
928	3666	35796
929	3669	35785
930	3672	35773
931	3675	35760
932	3678	35748
933	3681	35739
934	3685	35728
935	3688	35718
936	3692	35716
937	3696	35708
938	3699	35700
939	3702	35690
940	3707	35691
941	3710	35680
942	3714	35672
943	3717	35662
944	3720	35650
945	3723	35641
946	3727	35635
947	3731	35634
948	3735	35626
949	3739	35619
950	3742	35606
951	3745	35602
952	3749	35592
953	3752	35582
954	3755	35572
955	3759	35566
956	3764	35567
957	3767	35558
958	3771	35554
959	3774	35544
960	3778	35537
961	3782	35535
962	3786	35531
963	3789	35520
964	3793	35514
965	3796	35506
966	3801	35508
967	3805	35512
968	3809	35503
969	3812	35494
970	3816	35489
971	3820	35482
972	3824	35478
973	3828	35478
974	3832	35477
975	3836	35471
976	3840	35464
977	3843	35460
978	3848	35459
979	3852	35455
980	3856	35455
981	3860	35449
982	3864	35448
983	3867	35438
984	3871	35435
985	3875	35432
986	3880	35431
987	3883	35425
988	3888	35429
989	3892	35424
990	3897	35426
991	3899	35413
992	3904	35416
993	3907	35406
994	3912	35410
995	3915	35400
996	3920	35404
997	3924	35397
998	3928	35394
999	3931	35384
1000	3935	35384
1001	3939	35373
1002	3943	35372
1003	3946	35361
1004	3950	35360
1005	3954	35353
1006	3958	35349
1007	3962	35344
1008	3966	35341
1009	3970	35337
1010	3973	35332
1011	3978	35330
1012	3981	35325
1013	3985	35320
1014	3989	35318
1015	3993	35312
1016	3997	35306
1017	4001	35303
1018	4004	35297
1019	4008	35290
1020	4011	35281
1021	4015	35276
1022	4019	35267
1023	4023	35267
1024	4026	35255
1025	4030	35254
1026	4033	35244
1027	4038	35248
1028	4042	35240
1029	4046	35243
1030	4050	35238
1031	4055	35241
1032	4058	35233
1033	4063	35232
1034	4066	35221
1035	4069	35210
1036	4072	35202
1037	4076	35192
1038	4079	35181
1039	4082	35168
1040	4085	35159
1041	4088	35150
1042	4092	35142
1043	4095	35130
1044	4098	35119
1045	4101	35107
1046	4104	35095
1047	4107	35085
1048	4110	35074
1049	4113	35064
1050	4116	35053
1051	4119	35043
1052	4123	35034
1053	4126	35025
1054	4129	35016
1055	4133	35005
1056	4136	34995
1057	4140	34990
1058	4143	34979
1059	4146	34968
1060	4149	34956
1061	4152	34944
1062	4155	34935
1063	4158	34926
1064	4162	34917
1065	4165	34907
1066	4168	34894
1067	4171	34885
1068	4174	34877
1069	4177	34867
1070	4180	34855
1071	4183	34845
1072	4187	34836
1073	4190	34827
1074	4193	34817
1075	4196	34807
1076	4200	34798
1077	4203	34787
1078	4206	34777
1079	4209	34768
1080	4213	34760
1081	4216	34751
1082	4219	34741
1083	4222	34728
1084	4225	34718
1085	4228	34708
1086	4231	34700
1087	4235	34691
1088	4238	34685
1089	4242	34678
1090	4245	34669
1091	4249	34663
1092	4253	34660
1093	4256	34649
1094	4259	34641
1095	4263	34633
1096	4266	34623
1097	4269	34615
1098	4272	34607
1099	4276	34598
1100	4279	34591
1101	4283	34584
1102	4286	34574
1103	4291	34578
1104	4295	34576
1105	4298	34569
1106	4303	34568
1107	4306	34559
1108	4309	34549
1109	4312	34541
1110	4316	34532
1111	4319	34522
1112	4322	34512
1113	4325	34502
1114	4328	34493
1115	4331	34484
1116	4335	34475
1117	4339	34471
1118	4342	34461
1119	4345	34452
1120	4348	34443
1121	4352	34436
1122	4355	34428
1123	4359	34422
1124	4362	34413
1125	4365	34406
1126	4369	34403
1127	4372	34394
1128	4376	34386
1129	4379	34377
1130	4383	34371
1131	4386	34361
1132	4389	34352
1133	4393	34349
1134	4396	34341
1135	4400	34337
1136	4404	34329
1137	4407	34320
1138	4410	34309
1139	4413	34299
1140	4417	34295
1141	4420	34284
1142	4423	34277
1143	4426	34267
1144	4430	34262
1145	4434	34258
1146	4437	34253
1147	4442	34252
1148	4445	34246
1149	4449	34245
1150	4453	34238
1151	4457	34237
1152	4461	34229
1153	4465	34227
1154	4468	34218
1155	4472	34217
1156	4476	34212
1157	4480	34209
1158	4484	34205
1159	4488	34206
1160	4492	34202
1161	4496	34201
1162	4499	34190
1163	4504	34190
1164	4507	34185
1165	4512	34185
1166	4515	34177
1167	4519	34176
1168	4523	34168
1169	4527	34170
1170	4531	34167
1171	4536	34168
1172	4539	34160
1173	4542	34150
1174	4545	34142
1175	4550	34146
1176	4554	34139
1177	4558	34138
1178	4561	34130
1179	4565	34127
1180	4569	34119
1181	4572	34112
1182	4576	34108
1183	4580	34106
1184	4584	34103
1185	4588	34097
1186	4592	34093
1187	4595	34087
1188	4599	34087
1189	4603	34080
1190	4607	34078
1191	4610	34071
1192	4614	34067
1193	4617	34057
1194	4622	34055
1195	4624	34044
1196	4629	34045
1197	4632	34038
1198	4637	34041
1199	4640	34033
1200	4646	34039
1201	4649	34033
1202	4653	34031
1203	4656	34022
1204	4661	34021
1205	4664	34012
1206	4668	34010
1207	4671	34001
1208	4675	33999
1209	4679	33992
1210	4682	33986
1211	4686	33982
1212	4690	33978
1213	4694	33974
1214	4698	33972
1215	4702	33967
1216	4705	33962
1217	4710	33960
1218	4713	33955
1219	4717	33953
1220	4721	33948
1221	4725	33948
1222	4729	33943
1223	4733	33937
1224	4737	33932
1225	4740	33928
1226	4744	33921
1227	4748	33919
1228	4751	33911
1229	4755	33908
1230	4759	33900
1231	4762	33896
1232	4765	33887
1233	4769	33882
1234	4773	33878
1235	4777	33877
1236	4782	33876
1237	4786	33874
1238	4789	33867
1239	4793	33860
1240	4796	33852
1241	4799	33843
1242	4802	33835
1243	4805	33826
1244	4809	33817
1245	4812	33810
1246	4815	33803
1247	4818	33793
1248	4822	33784
1249	4825	33776
1250	4828	33768
1251	4831	33761
1252	4835	33752
1253	4838	33744
1254	4841	33737
1255	4844	33727
1256	4848	33724
1257	4851	33716
1258	4855	33708
1259	4858	33703
1260	4862	33695
1261	4866	33692
1262	4869	33683
1263	4873	33683
1264	4876	33673
1265	4879	33665
1266	4882	33656
1267	4886	33649
1268	4891	33652
1269	4894	33646
1270	4899	33646
1271	4902	33639
1272	4906	33637
1273	4909	33628
1274	4914	33627
1275	4917	33619
1276	4921	33620
1277	4924	33611
1278	4929	33609
1279	4932	33600
1280	4936	33601
1281	4940	33594
1282	4944	33591
1283	4947	33583
1284	4951	33584
1285	4955	33581
1286	4960	33585
1287	4964	33578
1288	4968	33575
1289	4971	33567
1290	4975	33566
1291	4979	33559
1292	4983	33556
1293	4986	33549
1294	4990	33548
1295	4994	33543
1296	4998	33541
1297	5002	33537
1298	5006	33533
1299	5009	33527
1300	5013	33521
1301	5017	33519
1302	5021	33516
1303	5025	33515
1304	5029	33510
1305	5033	33506
1306	5036	33501
1307	5041	33501
1308	5044	33495
1309	5048	33491
1310	5052	33485
1311	5057	33488
1312	5060	33482
1313	5064	33479
1314	5068	33473
1315	5072	33472
1316	5076	33466
1317	5080	33464
1318	5083	33459
1319	5087	33457
1320	5091	33450
1321	5095	33450
1322	5099	33446
1323	5104	33445
1324	5107	33437
1325	5111	33435
1326	5115	33430
1327	5119	33430
1328	5122	33422
1329	5126	33421
1330	5130	33415
1331	5134	33411
1332	5137	33403
1333	5141	33400
1334	5144	33394
1335	5149	33391
1336	5152	33385
1337	5156	33381
1338	5159	33374
1339	5163	33370
1340	5167	33365
1341	5171	33363
1342	5175	33361
1343	5179	33358
1344	5183	33352
1345	5186	33348
1346	5190	33343
1347	5194	33337
1348	5198	33338
1349	5202	33334
1350	5206	33330
1351	5209	33324
1352	5213	33318
1353	5217	33316
1354	5220	33308
1355	5223	33299
1356	5227	33294
1357	5231	33289
1358	5235	33286
1359	5238	33279
1360	5241	33270
1361	5244	33261
1362	5247	33253
1363	5251	33246
1364	5254	33239
1365	5257	33233
1366	5261	33226
1367	5264	33219
1368	5267	33211
1369	5270	33202
1370	5275	33205
1371	5279	33199
1372	5282	33194
1373	5286	33187
1374	5289	33180
1375	5292	33172
1376	5295	33163
1377	5299	33156
1378	5302	33149
1379	5305	33140
1380	5308	33132
1381	5311	33125
1382	5315	33121
1383	5318	33112
1384	5322	33105
1385	5325	33099
1386	5328	33091
1387	5332	33083
1388	5335	33074
1389	5338	33067
1390	5341	33059
1391	5344	33051
1392	5347	33043
1393	5351	33037
1394	5354	33028
1395	5357	33021
1396	5360	33013
1397	5363	33005
1398	5367	32997
1399	5370	32990
1400	5373	32983
1401	5377	32976
1402	5380	32968
1403	5383	32960
1404	5386	32952
1405	5389	32944
1406	5394	32945
1407	5397	32939
1408	5401	32935
1409	5405	32929
1410	5408	32921
1411	5411	32913
1412	5414	32906
1413	5418	32902
1414	5421	32895
1415	5425	32890
1416	5428	32882
1417	5432	32880
1418	5436	32873
1419	5439	32866
1420	5443	32862
1421	5446	32856
1422	5449	32847
1423	5452	32839
1424	5457	32838
1425	5460	32831
1426	5464	32828
1427	5468	32824
1428	5471	32820
1429	5475	32813
1430	5478	32808
1431	5482	32804
1432	5485	32795
1433	5489	32792
1434	5492	32784
1435	5497	32785
1436	5500	32779
1437	5505	32782
1438	5509	32775
1439	5513	32774
1440	5516	32765
1441	5520	32765
1442	5524	32758
1443	5529	32760
1444	5532	32755
1445	5536	32754
1446	5540	32746
1447	5544	32747
1448	5548	32740
1449	5553	32744
1450	5556	32737
1451	5560	32736
1452	5564	32729
1453	5568	32726
1454	5571	32718
1455	5575	32715
1456	5579	32713
1457	5584	32716
1458	5587	32710
1459	5596	32735
1460	5600	32735
1461	5604	32731
1462	5608	32729
1463	5612	32724
1464	5616	32722
1465	5620	32717
1466	5624	32716
1467	5628	32713
1468	5632	32711
1469	5636	32705
1470	5640	32704
1471	5644	32700
1472	5648	32698
1473	5652	32694
1474	5656	32691
1475	5659	32685
1476	5663	32680
1477	5666	32673
1478	5670	32671
1479	5673	32663
1480	5678	32662
1481	5681	32656
1482	5686	32657
1483	5689	32648
1484	5693	32644
1485	5696	32637
1486	5699	32632
1487	5703	32626
1488	5706	32620
1489	5710	32617
1490	5713	32609
1491	5718	32608
1492	5721	32601
1493	5726	32603
1494	5729	32597
1495	5734	32597
1496	5737	32587
1497	5741	32588
1498	5744	32580
1499	5749	32580
1500	5752	32572
1501	5756	32569
1502	5760	32564
1503	5764	32561
1504	5769	32564
1505	5774	32566
1506	5778	32564
1507	5782	32560
1508	5785	32555
1509	5789	32550
1510	5793	32546
1511	5797	32545
1512	5800	32539
1513	5805	32537
1514	5808	32530
1515	5812	32531
1516	5816	32523
1517	5820	32523
1518	5823	32516
1519	5828	32515
1520	5831	32506
1521	5835	32502
1522	5838	32495
1523	5842	32496
1524	5846	32490
1525	5850	32488
1526	5853	32481
1527	5857	32478
1528	5861	32474
1529	5865	32469
1530	5869	32465
1531	5872	32462
1532	5876	32459
1533	5880	32455
1534	5884	32453
1535	5888	32449
1536	5892	32445
1537	5896	32441
1538	5900	32438
1539	5903	32433
1540	5908	32431
1541	5911	32425
1542	5915	32423
1543	5919	32417
1544	5923	32417
1545	5927	32412
1546	5930	32403
1547	5933	32395
1548	5936	32388
1549	5939	32381
1550	5942	32373
1551	5946	32368
1552	5949	32360
1553	5952	32352
1554	5956	32347
1555	5959	32339
1556	5962	32332
1557	5965	32323
1558	5968	32315
1559	5972	32310
1560	5975	32303
1561	5978	32295
1562	5981	32288
1563	5984	32281
1564	5987	32272
1565	5990	32265
1566	5993	32257
1567	5996	32247
1568	5999	32240
1569	6003	32232
1570	6005	32224
1571	6008	32215
1572	6011	32206
1573	6015	32200
1574	6018	32192
1575	6021	32186
1576	6024	32179
1577	6028	32172
1578	6031	32166
1579	6034	32158
1580	6037	32151
1581	6040	32144
1582	6044	32137
1583	6047	32129
1584	6050	32122
1585	6054	32118
1586	6057	32110
1587	6060	32102
1588	6063	32093
1589	6065	32084
1590	6069	32078
1591	6072	32069
1592	6075	32061
1593	6078	32053
1594	6081	32045
1595	6084	32036
1596	6087	32030
1597	6090	32022
1598	6094	32018
1599	6097	32013
1600	6101	32006
1601	6104	32003
1602	6108	31996
1603	6112	31994
1604	6115	31988
1605	6119	31984
1606	6122	31977
1607	6126	31973
1608	6129	31966
1609	6133	31962
1610	6136	31954
1611	6139	31947
1612	6142	31939
1613	6145	31930
1614	6148	31923
1615	6151	31915
1616	6155	31909
1617	6158	31902
1618	6161	31893
1619	6164	31887
1620	6168	31883
1621	6171	31879
1622	6175	31872
1623	6178	31866
1624	6181	31858
1625	6184	31851
1626	6187	31843
1627	6190	31835
1628	6193	31827
1629	6197	31824
1630	6200	31817
1631	6204	31812
1632	6207	31805
1633	6210	31796
1634	6213	31789
1635	6216	31783
1636	6220	31778
1637	6223	31773
1638	6227	31767
1639	6230	31760
1640	6234	31755
1641	6237	31748
1642	6240	31741
1643	6244	31736
1644	6247	31730
1645	6250	31724
1646	6254	31721
1647	6259	31720
1648	6263	31721
1649	6268	31723
1650	6272	31718
1651	6277	31721
1652	6281	31718
1653	6285	31717
1654	6288	31710
1655	6292	31704
1656	6295	31696
1657	6299	31693
1658	6302	31687
1659	6306	31685
1660	6310	31682
1661	6314	31678
1662	6318	31676
1663	6321	31669
1664	6326	31668
1665	6329	31664
1666	6334	31664
1667	6338	31660
1668	6342	31657
1669	6345	31652
1670	6349	31648
1671	6352	31641
1672	6356	31638
1673	6359	31631
1674	6364	31631
1675	6367	31624
1676	6371	31623
1677	6375	31617
1678	6379	31617
1679	6383	31611
1680	6387	31611
1681	6390	31605
1682	6395	31604
1683	6398	31597
1684	6402	31595
1685	6405	31588
1686	6410	31587
1687	6414	31583
1688	6418	31582
1689	6421	31575
1690	6425	31570
1691	6429	31568
1692	6433	31566
1693	6437	31562
1694	6441	31559
1695	6444	31555
