iter	F1	Logloss
572	0.5859375	0.1152010748
573	0.5859375	0.1151965672
574	0.5859375	0.1151334808
575	0.5859375	0.1151098901
576	0.5859375	0.115108861
577	0.5859375	0.1150951934
578	0.5859375	0.1150411858
579	0.5859375	0.1150294754
580	0.5859375	0.115009893
581	0.5859375	0.1150068207
582	0.5859375	0.1150054134
583	0.5859375	0.1150016462
584	0.5859375	0.1149931502
585	0.5859375	0.1149557449
586	0.5859375	0.1149518968
587	0.5859375	0.1149470736
588	0.5859375	0.1148944512
589	0.5859375	0.1148922094
590	0.5859375	0.1148887783
591	0.5859375	0.1148178246
592	0.5859375	0.1146767201
593	0.5859375	0.1146735024
594	0.5859375	0.1146674041
595	0.5859375	0.114663715
596	0.5859375	0.1146517381
597	0.5859375	0.1146372782
598	0.5859375	0.1143875173
599	0.5859375	0.1142397822
600	0.5859375	0.1142278776
601	0.5859375	0.1140014611
602	0.5859375	0.1139989818
603	0.5859375	0.1139886348
604	0.5859375	0.1138266097
605	0.5859375	0.1138119988
606	0.5859375	0.1138113714
607	0.5859375	0.1138106946
608	0.5859375	0.1137699557
609	0.5859375	0.1137649456
610	0.5859375	0.1137632855
611	0.5859375	0.1135549958
612	0.5859375	0.1135361557
613	0.5859375	0.1135224326
614	0.5859375	0.1135138292
615	0.5859375	0.1134427859
616	0.5859375	0.1134397552
617	0.5859375	0.1134199435
618	0.5859375	0.1134046744
619	0.5859375	0.1132939967
620	0.5859375	0.113283585
621	0.5859375	0.1132649215
622	0.5859375	0.1131889012
623	0.5859375	0.1131881794
624	0.5859375	0.1131874517
625	0.5859375	0.1131852864
626	0.5859375	0.1131744095
627	0.5859375	0.1131032035
628	0.5859375	0.1130313954
629	0.5859375	0.1130268735
630	0.5859375	0.1130115885
631	0.5859375	0.1130079268
632	0.5859375	0.1130061652
633	0.5859375	0.1129940173
634	0.5859375	0.1129465131
635	0.5859375	0.1129435477
636	0.5859375	0.112843089
637	0.5859375	0.1128318443
638	0.5859375	0.11282925
639	0.5859375	0.1127000382
640	0.5859375	0.1126971757
641	0.5859375	0.1126871724
642	0.5859375	0.1126771176
643	0.5859375	0.1125806187
644	0.5859375	0.1125774267
645	0.5859375	0.1125754589
646	0.5859375	0.1125480346
647	0.5859375	0.1125404048
648	0.5859375	0.1125351188
649	0.5914396887	0.1124948969
650	0.5859375	0.1124845858
651	0.5859375	0.1124794726
652	0.5859375	0.1124749459
653	0.5859375	0.1124679967
654	0.5859375	0.1124613186
655	0.5859375	0.1124521175
656	0.5914396887	0.1124275442
657	0.5914396887	0.1124066841
658	0.5914396887	0.1124045754
659	0.5914396887	0.1123981336
660	0.5914396887	0.1123931656
661	0.5914396887	0.1123807761
662	0.5914396887	0.1123758248
663	0.5914396887	0.112374334
664	0.5914396887	0.1123733275
665	0.5914396887	0.1123719452
666	0.5859375	0.1123253235
667	0.5859375	0.1123218956
668	0.5859375	0.1123213102
669	0.5859375	0.1123200705
670	0.5859375	0.1123160285
671	0.5914396887	0.1123099646
672	0.5914396887	0.1122898432
673	0.5914396887	0.1122839849
674	0.5914396887	0.1122748219
675	0.5914396887	0.112267609
676	0.5914396887	0.1122615707
677	0.5914396887	0.1122608275
678	0.5914396887	0.1122558485
679	0.5914396887	0.1122389994
680	0.5914396887	0.1122088165
681	0.5859375	0.1121639717
682	0.5914396887	0.1121018201
683	0.5859375	0.1120968978
684	0.5859375	0.1120937814
685	0.5859375	0.1120887422
686	0.5859375	0.1120821741
687	0.5859375	0.1120520301
688	0.5859375	0.1120281111
689	0.5859375	0.1120212824
690	0.5859375	0.1119443661
691	0.5859375	0.111943217
692	0.5859375	0.1119395741
693	0.5859375	0.1119383969
694	0.5914396887	0.1117903696
695	0.5914396887	0.1117898501
696	0.5914396887	0.1117874731
697	0.5914396887	0.1117857643
698	0.5914396887	0.1117395391
699	0.5914396887	0.111736125
700	0.5914396887	0.111708645
701	0.5914396887	0.1116979976
702	0.5914396887	0.1116887286
703	0.5914396887	0.111595276
704	0.5914396887	0.1115822833
705	0.5914396887	0.1115743842
706	0.5914396887	0.1115726173
707	0.5914396887	0.1114978055
708	0.5914396887	0.1114759175
709	0.5914396887	0.1114504168
710	0.5914396887	0.1114422822
711	0.5914396887	0.1114407291
712	0.5914396887	0.1114133601
713	0.5914396887	0.1114121737
714	0.5914396887	0.1114055255
715	0.5914396887	0.1114033734
716	0.5914396887	0.1113979549
717	0.5914396887	0.1113835815
718	0.5914396887	0.1113696435
719	0.5914396887	0.1113341122
720	0.5914396887	0.1113305137
721	0.5914396887	0.1112626172
722	0.5914396887	0.11122777
723	0.5914396887	0.1112058738
724	0.5914396887	0.1111876893
725	0.5914396887	0.1111843457
726	0.5914396887	0.1111664079
727	0.5914396887	0.1110216247
728	0.5914396887	0.1110075261
729	0.5914396887	0.1110070928
730	0.5914396887	0.1110038906
731	0.5914396887	0.1110002364
732	0.5914396887	0.1109998396
733	0.5914396887	0.110984521
734	0.5914396887	0.1109294584
735	0.5914396887	0.1108642353
736	0.5914396887	0.1108445614
737	0.5914396887	0.1108329178
738	0.5914396887	0.1107760309
739	0.5914396887	0.1106657277
740	0.5914396887	0.110656232
741	0.5914396887	0.1106510832
742	0.5914396887	0.1106483898
743	0.5914396887	0.1106453059
744	0.5914396887	0.1105463085
745	0.5914396887	0.1105334832
746	0.5914396887	0.1105312533
747	0.5914396887	0.1105183991
748	0.5914396887	0.1105123412
749	0.5914396887	0.1105112612
750	0.5914396887	0.1105081334
751	0.5914396887	0.1105005576
752	0.5914396887	0.1104885053
753	0.5914396887	0.1104842389
754	0.5914396887	0.110475413
755	0.5914396887	0.1104750645
756	0.5914396887	0.1104709918
757	0.5968992248	0.1104646171
758	0.5968992248	0.1104606795
759	0.5914396887	0.1104113482
760	0.5914396887	0.1104053503
761	0.5914396887	0.1104035952
762	0.5914396887	0.1103847656
763	0.5914396887	0.1103835633
764	0.5914396887	0.1103800223
765	0.5914396887	0.110369804
766	0.5914396887	0.110368992
767	0.5914396887	0.1103661572
768	0.5914396887	0.1103638141
769	0.5914396887	0.1103626597
770	0.5914396887	0.1103377247
771	0.5914396887	0.1103374257
772	0.5914396887	0.1103329253
773	0.5914396887	0.110327523
774	0.5914396887	0.1103265682
775	0.5914396887	0.1103129337
776	0.5968992248	0.1103051984
777	0.5914396887	0.110299191
778	0.5914396887	0.1102914969
779	0.5914396887	0.1102909706
780	0.5914396887	0.1102769275
781	0.5968992248	0.1102449149
782	0.5968992248	0.1102426956
783	0.5968992248	0.1102179276
784	0.5914396887	0.1102163629
785	0.5914396887	0.1102065938
786	0.5914396887	0.1102048935
787	0.5914396887	0.1101770124
788	0.5968992248	0.1101426492
789	0.5968992248	0.1101348258
790	0.5968992248	0.1101321387
791	0.5968992248	0.1101307231
792	0.6023166023	0.1101249335
793	0.5968992248	0.1101225331
794	0.6023166023	0.1101155091
795	0.6023166023	0.1101119749
796	0.6023166023	0.110108386
797	0.6023166023	0.1101060918
798	0.6023166023	0.110105393
799	0.6023166023	0.1100659372
800	0.5968992248	0.1100592218
801	0.5968992248	0.1100502318
802	0.5968992248	0.1099907574
803	0.6023166023	0.1099777667
804	0.6023166023	0.1099742914
805	0.6023166023	0.1099734715
806	0.6023166023	0.1099709877
807	0.6023166023	0.1099692983
808	0.6023166023	0.109848688
809	0.5968992248	0.109839006
810	0.5968992248	0.1098363828
811	0.5968992248	0.1098174641
812	0.5968992248	0.109807949
813	0.6023166023	0.1098012446
814	0.6023166023	0.1098004143
815	0.6023166023	0.1097889155
816	0.5968992248	0.1097873565
817	0.5968992248	0.1097762774
818	0.6023166023	0.109767591
819	0.5968992248	0.1097162181
820	0.5968992248	0.1097087641
821	0.5968992248	0.1097076467
822	0.5968992248	0.1096990956
823	0.5968992248	0.109698348
824	0.5968992248	0.1096375422
825	0.5968992248	0.1096366243
826	0.5968992248	0.1096303154
827	0.5968992248	0.1096296857
828	0.5968992248	0.109626221
829	0.5968992248	0.1096211278
830	0.6023166023	0.1096186228
831	0.6023166023	0.1096177394
832	0.6023166023	0.109580953
833	0.6023166023	0.1095794023
834	0.6023166023	0.1095435522
835	0.6023166023	0.1095430911
836	0.6023166023	0.1095426286
837	0.6023166023	0.1095415377
838	0.6023166023	0.1094701344
839	0.6023166023	0.1094607945
840	0.6023166023	0.1094152103
841	0.6023166023	0.1092759225
842	0.6023166023	0.1092752899
843	0.6023166023	0.1092747043
844	0.6023166023	0.1092535485
845	0.6023166023	0.1092530668
846	0.6023166023	0.1092460066
847	0.6023166023	0.1091676616
848	0.6023166023	0.109166126
849	0.6023166023	0.1091627442
850	0.6023166023	0.1091501933
851	0.6023166023	0.1091482887
852	0.6023166023	0.109141308
853	0.6023166023	0.1091134377
854	0.6023166023	0.1089418419
855	0.6023166023	0.1089228156
856	0.6023166023	0.1088981497
857	0.6023166023	0.108897626
858	0.6023166023	0.1088976214
859	0.6023166023	0.1085001029
860	0.5968992248	0.1084810143
861	0.5968992248	0.1084508718
862	0.5968992248	0.1084400347
863	0.5968992248	0.1084376407
864	0.5968992248	0.1084364523
865	0.5968992248	0.1084003302
866	0.6023166023	0.1083283083
867	0.6023166023	0.1083172083
868	0.6023166023	0.1083159663
869	0.6023166023	0.1083080049
870	0.6023166023	0.1083049823
871	0.6023166023	0.108304599
872	0.6023166023	0.1082424896
873	0.6076923077	0.1082064687
874	0.6076923077	0.108199957
875	0.6076923077	0.1080933702
876	0.6076923077	0.1080886982
877	0.6076923077	0.1080869234
878	0.6076923077	0.1080722184
879	0.6076923077	0.1080687857
880	0.6076923077	0.1080672922
881	0.6076923077	0.1080670245
882	0.6076923077	0.1080623882
883	0.6076923077	0.108061378
884	0.6076923077	0.108058656
885	0.6023166023	0.1080512664
886	0.6023166023	0.1080205875
887	0.6023166023	0.1080003278
888	0.6023166023	0.107998341
889	0.6023166023	0.1079973352
890	0.6023166023	0.107990531
891	0.6023166023	0.1079820165
892	0.6023166023	0.1079804092
893	0.6023166023	0.1079728087
894	0.6023166023	0.1079712662
895	0.6023166023	0.1079642813
896	0.6023166023	0.1079629181
897	0.6023166023	0.1079621899
898	0.6023166023	0.1079569162
899	0.6023166023	0.1079563916
900	0.6023166023	0.1079546447
901	0.6023166023	0.1079546394
902	0.6023166023	0.1078307627
903	0.5968992248	0.1078234472
904	0.5968992248	0.1078213693
905	0.6023166023	0.1077833777
906	0.6023166023	0.107781905
907	0.6023166023	0.1077771873
908	0.6023166023	0.1077752677
909	0.6023166023	0.1077621545
910	0.6023166023	0.1077222917
911	0.6023166023	0.1077218231
912	0.6023166023	0.107721456
913	0.6023166023	0.107716543
914	0.6023166023	0.107710013
